,Destination latitude( deg N ),Destination longitudes( deg E ),Distance,Fare,Starting latitude( deg N),Starting longitude( deg E ),Timestamp,Total luggage weight,Traffic stuck time,Vehicle type,Wait time
18441,12.918679,80.137606,29,386.5,13.127261,80.229321,2016-04-25 02:16:08,21.0,37,taxi ac,2.0
18442,13.091046,77.66562,46,27.38,12.964551,77.708645,2015-04-25 17:55:59,,87,bus,
18443,22.46661,88.401946,36,38.36,22.502773,88.430302,2015-08-10 17:53:48,,42,metro,
18444,12.997583,80.194223,26,26.04,13.151512,80.20282,2015-11-07 07:50:15,,49,bus,
18445,28.601086,77.021826,43,68.05,28.563828,77.192744,2016-01-06 18:59:48,,32,Metro,
18446,22.593131,88.387419,21,26.0,22.730446,88.378022,2015-08-05 21:05:33,,14,Metro,
18447,28.618861,77.046885,40,70.11,28.643753,77.12839,2016-02-27 18:51:37,,49,metro,
18448,19.234048,72.837539,29,67.82,19.150448,72.845775,2016-05-09 23:17:21,,10,Ac Bus,
18449,19.157525,72.845944,47,58.89,19.028381,72.86209,2016-06-12 06:10:25,,34,metro,
18450,28.6812,77.008158,32,85.39,28.637983,76.97187,2015-09-26 23:13:02,,58,Mini bus,
18451,25.2678,83.024371,29,84.78,25.347094,82.980258,2015-04-27 11:50:59,,1,ac bus,
18452,19.029414,72.874525,29,47.18,19.254626,72.840739,2016-10-25 20:09:30,,57,Bus,
18453,13.062266,80.188323,47,38.15,12.933957,80.199596,2015-11-09 19:49:03,,4,ac bus,
18454,28.585962,76.964559,40,1127.5,28.708185,77.066564,2015-09-02 21:08:58,21.0,60,Taxi AC,8.0
18455,13.027256,80.227547,25,257.15,13.191027,80.16658,2016-07-11 05:14:03,,37,AUTO RICKSHAW,
18456,13.127973,80.198789,24,33.74,12.943116,80.256934,2015-12-15 04:47:26,,42,mini Bus,
18457,28.632489,77.059516,22,293.33,28.71871,77.156218,2016-12-14 15:11:33,,34,auto rickshaw,
18458,28.757757,77.083875,49,76.39,28.716497,77.106142,2015-08-17 18:06:41,,56,Metro,
18459,28.685385,77.10089,41,1073.83,28.625354,77.130737,2015-11-02 08:50:58,,45,Auto Rickshaw,
18460,25.299158,82.987619,6,30.0,25.272636,82.985261,2016-05-10 07:53:44,,6,bus,
18461,25.302725,82.997176,13,247.62,25.303037,82.992387,2015-12-24 08:21:31,,13,Auto rickshaw,
18462,22.466247,88.405745,48,45.0,22.5231,88.377419,2016-10-16 07:21:13,,2,metro,
18463,13.162044,80.144436,29,307.12,13.122288,80.246604,2016-04-01 05:27:01,13.0,0,taxi non Ac,2.0
18464,22.578461,88.442137,38,479.5,22.735255,88.438383,2016-10-22 12:32:48,13.0,38,Taxi Non AC,12.0
18465,12.88926,80.215729,43,422.4,13.181362,80.252895,2015-07-15 15:00:25,16.0,21,Taxi Non AC,6.0
18466,13.072642,80.254444,37,45.52,12.980103,80.134694,2016-05-19 00:25:21,,54,mini Bus,
18467,12.943979,80.143979,17,29.07,13.016884,80.218374,2016-02-15 21:15:52,,31,bus,
18468,22.734672,88.391397,46,740.52,22.605046,88.402692,2015-11-15 03:34:38,26.0,7,taxi ac,14.0
18469,12.894007,77.492104,40,35.76,12.895326,77.690188,2016-12-13 13:25:49,,45,Metro,
18470,22.616198,88.408887,31,279.0,22.461883,88.449691,2016-12-02 11:51:00,,5,AUTO RICKSHAW,
18471,19.232072,72.862233,41,50.75,19.056417,72.86535,2016-10-07 01:21:05,,47,mini Bus,
18472,13.093683,80.211222,15,38.4,13.134174,80.167464,2015-10-28 03:13:20,,23,ac bus,
18473,12.918132,77.69945,26,27.67,13.045827,77.617308,2016-07-12 01:53:16,,22,Bus,
18474,13.160818,80.16379,19,31.73,13.103971,80.241588,2015-10-28 07:12:01,,32,Bus,
18475,22.691484,88.398779,45,40.31,22.515472,88.383066,2015-05-22 04:26:04,,47,Mini Bus,
18476,12.96021,77.529264,21,142.8,12.875823,77.472142,2015-06-25 15:09:03,,40,Auto Rickshaw,
18477,28.651031,77.195005,43,1097.0,28.580062,77.229505,2016-11-04 15:59:08,26.0,50,Taxi AC,18.0
18478,25.292241,82.973774,26,557.15,25.28342,82.977647,2016-07-06 22:20:02,,23,Auto Rickshaw,
18479,22.70758,88.378447,26,32.55,22.516163,88.388421,2015-12-14 15:58:10,,33,Bus,
18480,19.038694,72.858895,41,52.22,19.129313,72.884235,2015-09-04 05:08:18,,73,metro,
18481,13.041515,77.669752,29,403.92,12.914931,77.580376,2015-07-18 05:35:08,8.0,8,Taxi AC,19.0
18482,13.089655,80.240896,4,401.15,13.031565,80.21186,2015-07-16 03:47:19,,37,AUTO RICKSHAW,
18483,28.604055,77.192864,40,857.16,28.569298,77.02302,2016-10-10 02:37:40,,72,auto rickshaw,
18484,28.767632,77.144215,35,91.05,28.582277,77.212252,2015-03-26 06:20:23,,60,mini bus,
18485,13.067817,80.177299,45,34.0,13.148383,80.254712,2016-03-28 20:31:19,,61,Metro,
18486,22.51355,88.40605,29,31.87,22.543261,88.420857,2016-11-19 03:46:38,,15,metro,
18487,12.850598,77.608273,40,306.0,12.888459,77.540272,2015-06-28 09:03:59,,54,Auto Rickshaw,
18488,28.591615,77.200971,33,781.92,28.672242,77.04716,2016-01-05 04:14:20,18.0,58,Taxi Non AC,6.0
18489,22.609894,88.391062,29,261.0,22.506662,88.450754,2016-06-23 18:25:17,,28,auto rickshaw,
18490,13.061577,77.69844,47,539.03,12.920977,77.485956,2016-05-11 06:06:45,15.0,19,Taxi non ac,9.0
18491,19.017524,72.866767,24,447.33,19.092071,72.877934,2016-02-28 01:45:32,15.0,21,Taxi Non AC,16.0
18492,13.02066,80.249487,24,283.68,13.18784,80.244674,2016-01-16 11:33:25,27.0,13,taxi ac,5.0
18493,19.113782,72.83861,23,276.0,19.223184,72.843848,2016-11-04 13:47:04,,23,Auto Rickshaw,
18494,25.283357,83.011434,49,56.31,25.26761,82.965406,2015-05-17 11:59:32,,40,Bus,
18495,12.996482,80.248351,22,35.73,12.959947,80.144224,2016-02-24 06:14:09,,3,bus,
18496,12.890127,77.587175,34,45.47,13.125385,77.473542,2015-08-07 05:59:57,,56,mini bus,
18497,22.548781,88.398457,34,469.7,22.492479,88.423186,2015-05-11 21:19:49,18.0,32,taxi non Ac,9.0
18498,19.086816,72.838581,47,63.58,19.089413,72.884206,2016-05-14 10:23:00,,21,AC Bus,
18499,19.052834,72.868309,20,328.0,19.147787,72.843088,2016-03-09 15:54:35,7.0,5,taxi non Ac,10.0
18500,19.083541,72.840017,19,32.0,19.019554,72.849204,2015-05-09 04:14:19,,7,metro,
18501,13.110667,77.658981,47,627.8,12.907687,77.504704,2016-02-05 07:56:31,,15,Auto Rickshaw,
18502,12.887145,80.165834,34,42.8,13.051407,80.231272,2015-11-08 02:31:16,,54,Mini Bus,
18503,13.067476,80.15722,46,508.64,13.162163,80.155978,2016-04-18 05:43:11,19.0,37,Taxi non ac,18.0
18504,19.088077,72.846233,14,280.8,19.168642,72.856959,2016-06-09 18:59:09,1.0,11,taxi ac,7.0
18505,22.712498,88.398654,49,539.0,22.694549,88.396851,2015-10-10 14:35:48,,19,auto rickshaw,
18506,22.571644,88.40587,24,27.24,22.732722,88.392463,2016-02-12 08:02:25,,15,Metro,
18507,19.201458,72.863636,18,50.67,19.240672,72.861062,2016-11-28 15:18:49,,27,Bus,
18508,13.150653,80.239485,23,165.6,13.168246,80.136897,2015-01-02 14:09:40,,4,Auto rickshaw,
18509,13.131842,80.23926,41,31.33,12.938551,80.232271,2016-02-19 06:02:15,,0,Metro,
18510,22.735205,88.401839,25,321.44,22.547183,88.419963,2016-10-25 04:01:42,,19,AUTO RICKSHAW,
18511,13.014293,77.543182,28,39.7,12.957632,77.684957,2016-02-15 00:33:32,,45,Mini bus,
18512,22.473191,88.430519,41,652.08,22.671724,88.414757,2015-10-23 02:47:05,11.0,7,Taxi AC,0.0
18513,19.073668,72.855133,36,74.35,19.12665,72.839475,2016-02-05 09:53:48,,4,mini bus,
18514,19.147023,72.86022,39,59.78,19.144607,72.881428,2016-04-26 04:54:03,,38,Bus,
18515,12.978718,80.177874,31,40.08,13.067003,80.245304,2016-03-16 16:31:28,,48,mini bus,
18516,13.088185,77.605884,27,25.52,13.076263,77.700713,2016-02-15 13:44:32,,17,metro,
18517,28.578884,77.14897,29,53.12,28.673885,77.234437,2015-07-19 15:05:32,,30,Metro,
18518,22.586381,88.408601,42,660.01,22.532205,88.417182,2015-04-18 08:58:39,,14,Auto Rickshaw,
18519,25.344907,82.975014,34,89.16,25.295957,82.9646,2016-01-07 15:47:55,,11,mini bus,
18520,25.299754,82.993162,21,100.0,25.262672,82.966455,2016-08-06 05:50:28,,13,ac bus,
18521,12.973951,77.473689,32,29.46,13.133792,77.648329,2016-09-08 08:50:43,,29,metro,
18522,22.45831,88.383935,46,47.05,22.614315,88.434599,2015-12-24 05:13:43,,65,Ac Bus,
18523,13.145437,80.193347,40,414.8,13.200096,80.253964,2016-08-10 12:02:49,7.0,73,taxi non ac,7.0
18524,19.160651,72.869143,48,56.0,19.231267,72.845295,2016-06-09 01:09:54,,42,mini bus,
18525,22.71361,88.411118,13,183.7,22.682892,88.402919,2016-05-01 05:40:50,15.0,23,taxi Non Ac,2.0
18526,19.205115,72.839,13,54.67,19.17319,72.843302,2016-11-16 19:42:51,,8,mini bus,
18527,12.992196,80.1989,20,258.19,13.149781,80.143337,2015-07-04 05:37:41,22.0,6,taxi ac,6.0
18528,13.08091,77.699786,46,614.44,13.029885,77.639688,2016-04-26 22:05:30,,78,Auto rickshaw,
18529,19.106595,72.836776,18,50.67,19.056455,72.864028,2016-02-12 19:25:40,,18,bus,
18530,19.22644,72.865189,27,530.4,19.230841,72.83605,2016-06-23 17:18:07,14.0,1,Taxi AC,17.0
18531,12.924722,80.202868,7,515.44,13.15683,80.240928,2016-06-15 00:32:17,,15,auto rickshaw,
18532,22.6307,88.437286,23,41.04,22.730586,88.423976,2015-01-08 20:09:47,,30,Mini Bus,
18533,25.325843,83.015511,45,930.0,25.260978,83.00075,2016-09-25 14:54:26,24.0,24,taxi Non ac,15.0
18534,28.615408,77.20387,12,70.0,28.60389,77.208915,2015-09-04 18:05:46,,21,ac bus,
18535,25.302448,83.01746,43,65.31,25.272219,82.998114,2015-08-03 19:31:23,,36,Mini Bus,
18536,13.004811,80.151866,43,588.19,12.966848,80.168812,2015-02-18 07:59:04,24.0,84,Taxi AC,1.0
18537,22.597415,88.414879,36,58.8,22.650443,88.420493,2016-12-20 03:55:49,,40,Ac Bus,
18538,13.132648,77.547192,12,136.04,13.112953,77.562882,2016-05-15 07:15:00,24.0,5,taxi non ac,1.0
18539,22.602325,88.393106,14,198.55,22.665517,88.421575,2016-09-23 05:39:03,16.0,19,Taxi Non AC,9.0
18540,19.181691,72.87422,42,957.44,19.225214,72.838565,2015-03-25 04:57:03,10.0,70,Taxi AC,13.0
18541,22.686222,88.443865,36,42.0,22.560033,88.42885,2015-07-13 07:37:23,,21,Bus,
18542,22.503622,88.40515,43,45.16,22.464643,88.422206,2016-01-09 11:58:34,,47,ac bus,
18543,22.453259,88.377682,30,419.1,22.461727,88.401961,2015-05-28 07:59:37,19.0,43,Taxi Non AC,2.0
18544,13.177057,80.248811,30,41.6,13.003045,80.165033,2015-09-03 13:45:14,,10,Ac Bus,
18545,25.328339,82.993783,49,56.31,25.35627,83.001256,2015-01-27 14:38:09,,86,Bus,
18546,12.945258,80.138718,14,152.24,13.041363,80.157543,2015-03-24 00:21:41,17.0,12,Taxi non Ac,1.0
18547,19.016606,72.844648,23,58.75,19.068424,72.839266,2015-03-11 13:43:56,,13,Ac Bus,
18548,12.911774,80.143626,42,485.76,13.054621,80.183821,2016-12-16 18:11:57,3.0,1,taxi ac,6.0
18549,25.307475,83.019209,34,843.0,25.353022,82.970223,2015-03-07 16:03:06,18.0,13,Taxi AC,17.0
18550,22.602878,88.406106,38,529.65,22.62108,88.397283,2016-05-20 08:56:36,27.0,48,taxi non Ac,6.0
18551,13.042143,80.179211,27,36.46,13.128629,80.16637,2016-07-18 13:12:13,,51,Mini bus,
18552,12.962115,77.71317,20,21.25,12.938257,77.683703,2016-05-08 21:13:48,,27,Metro,
18553,22.533498,88.442264,44,31.16,22.704414,88.448451,2016-11-15 04:41:35,,3,Bus,
18554,13.093294,80.228783,18,18.4,13.014868,80.194161,2016-10-06 23:50:27,,35,metro,
18555,13.154374,80.21818,49,666.34,13.125875,80.135228,2015-01-04 04:50:05,2.0,75,taxi ac,14.0
18556,19.16171,72.841608,38,81.42,19.048201,72.871961,2016-03-24 02:34:22,,63,Ac Bus,
18557,25.292809,82.969442,16,83.33,25.277166,82.999497,2016-05-15 12:20:19,,21,Ac Bus,
18558,19.09376,72.858963,39,59.78,19.104959,72.84075,2016-10-01 04:47:41,,4,bus,
18559,12.927704,80.226178,19,121.6,12.899828,80.201742,2015-05-14 11:57:45,,35,auto rickshaw,
18560,13.058667,80.140227,18,115.2,13.09742,80.247932,2015-08-18 13:14:50,,35,AUTO RICKSHAW,
18561,12.973312,80.231147,31,26.98,13.084533,80.14208,2016-07-28 19:34:40,,2,Metro,
18562,22.678592,88.43951,17,136.0,22.62271,88.378025,2016-10-22 17:00:44,,4,AUTO RICKSHAW,
18563,19.064189,72.85789,38,646.0,19.246109,72.840942,2015-03-27 19:55:23,9.0,49,taxi non ac,11.0
18564,13.120004,80.183057,37,47.95,13.177041,80.239906,2015-09-09 09:01:28,,8,Ac Bus,
18565,28.563577,77.077955,34,89.16,28.706436,77.07093,2015-09-27 09:38:07,,65,Mini Bus,
18566,22.452032,88.418505,13,29.67,22.513815,88.383159,2016-01-24 04:14:25,,13,Bus,
18567,25.260655,82.97994,30,781.0,25.336095,83.005223,2015-02-23 11:45:14,16.0,51,Taxi AC,13.0
18568,22.5017,88.434357,25,46.33,22.671497,88.404181,2016-05-27 00:38:40,,42,ac bus,
18569,25.301866,82.962119,47,861.67,25.27817,82.993171,2015-11-21 18:34:31,,18,Auto Rickshaw,
18570,22.467362,88.400571,49,33.79,22.489111,88.430201,2015-09-13 09:04:09,,60,bus,
18571,12.969559,80.25651,49,616.01,13.100646,80.259806,2016-10-13 22:55:31,,48,auto rickshaw,
18572,13.174765,80.228374,44,387.2,13.119544,80.174283,2015-07-09 19:08:29,,52,Auto Rickshaw,
18573,22.532917,88.407527,27,30.02,22.644023,88.387304,2015-04-07 09:58:57,,2,metro,
18574,13.135038,80.159007,36,414.92,13.14585,80.242195,2016-10-22 23:54:50,17.0,66,Taxi non Ac,16.0
18575,13.008078,77.576732,35,34.9,12.936686,77.63646,2015-08-19 13:18:45,,2,bus,
18576,13.150979,80.14881,49,27.03,12.978632,80.154547,2015-06-10 16:20:49,,93,bus,
18577,13.165071,80.258352,25,22.53,13.021829,80.230965,2016-06-22 18:50:13,,48,metro,
18578,22.593982,88.428483,39,501.44,22.62681,88.374982,2016-07-23 04:40:29,,55,Auto rickshaw,
18579,28.682729,77.056923,12,28.33,28.618906,77.055038,2016-05-12 10:31:05,,12,metro,
18580,28.654155,76.964219,29,79.73,28.596726,77.088036,2016-03-17 21:33:15,,30,mini Bus,
18581,28.657722,77.156813,28,57.41,28.723325,77.072621,2016-06-06 01:22:36,,51,Bus,
18582,22.615053,88.404285,14,31.33,22.618092,88.425827,2015-12-08 13:21:09,,10,bus,
18583,22.5832,88.446155,31,33.73,22.558025,88.416124,2015-03-07 12:38:01,,49,Metro,
18584,28.753733,77.163128,32,63.7,28.628431,76.960738,2015-08-24 08:37:25,,4,Bus,
18585,19.026631,72.853542,12,56.0,19.122307,72.850075,2016-05-22 07:27:30,,0,AC bus,
18586,28.566391,77.104754,20,380.96,28.603793,77.077256,2016-09-17 22:15:04,,15,Auto Rickshaw,
18587,13.066276,80.168,10,102.4,13.07477,80.228632,2016-03-11 19:35:27,6.0,8,Taxi non ac,11.0
18588,28.623517,76.987127,8,218.0,28.601745,76.996124,2015-06-03 09:38:08,20.0,10,Taxi AC,19.0
18589,19.251126,72.843895,34,53.48,19.051417,72.879746,2016-08-05 14:03:29,,56,Bus,
18590,28.593731,77.22125,44,1152.4,28.644938,77.030241,2015-03-09 23:20:23,,23,AUTO RICKSHAW,
18591,22.623284,88.375298,35,57.67,22.542274,88.388051,2016-11-20 21:58:37,,29,ac bus,
18592,19.199254,72.882693,17,48.45,19.201521,72.837558,2016-11-17 10:53:01,,10,Bus,
18593,12.947142,80.191067,47,590.87,12.945171,80.215502,2016-03-08 03:58:20,,15,Auto rickshaw,
18594,12.91425,77.465243,46,508.72,12.974089,77.523904,2015-03-10 19:39:08,17.0,90,taxi Non ac,6.0
18595,13.067896,77.613843,39,473.11,13.036496,77.627442,2016-08-22 06:06:50,2.0,71,taxi Non Ac,8.0
18596,22.686161,88.378578,31,279.0,22.557929,88.414949,2016-04-25 15:46:44,,39,Auto Rickshaw,
18597,19.226758,72.876437,38,58.52,19.248323,72.875133,2016-02-14 23:16:42,,38,Bus,
18598,22.713339,88.443905,22,59.0,22.66123,88.410892,2016-02-12 07:37:46,,16,Mini Bus,
18599,25.297856,83.001378,21,491.33,25.28625,82.985347,2015-08-27 06:43:13,6.0,20,Taxi non ac,15.0
18600,22.521279,88.40007,29,47.84,22.672122,88.410828,2015-02-09 04:30:23,,42,mini bus,
18601,13.027894,80.20514,25,257.15,12.952558,80.220847,2016-06-02 03:26:36,,48,auto rickshaw,
18602,12.984596,80.156886,45,37.14,13.030519,80.156108,2016-11-22 13:46:57,,64,ac bus,
18603,19.176431,72.845482,18,72.0,19.113293,72.84125,2015-01-16 21:56:38,,19,Ac Bus,
18604,19.062757,72.876538,13,39.56,19.128854,72.842608,2015-05-17 20:01:00,,5,bus,
18605,13.053378,77.718606,45,34.27,13.135276,77.477458,2015-12-26 12:10:17,,1,Mini bus,
18606,19.144129,72.875102,14,25.33,19.128101,72.858144,2015-05-16 10:33:05,,21,Metro,
18607,12.883902,77.550045,27,338.64,13.060159,77.629635,2015-01-18 09:58:27,22.0,9,taxi ac,10.0
18608,22.698508,88.435302,27,33.5,22.467031,88.451889,2016-05-15 21:24:25,,49,Bus,
18609,12.967673,77.680854,25,23.94,13.041045,77.579793,2015-09-24 18:42:57,,26,Metro,
18610,22.592797,88.421662,18,205.72,22.639977,88.392383,2015-04-18 22:40:23,,29,auto rickshaw,
18611,13.125482,80.192912,46,25.77,12.945312,80.235852,2015-04-15 19:36:29,,86,bus,
18612,25.373222,82.991222,28,57.41,25.263147,82.965717,2016-10-07 16:22:06,,30,Bus,
18613,13.024917,77.706209,24,35.85,12.941569,77.661129,2016-07-08 07:14:29,,28,mini bus,
18614,22.619558,88.449168,28,46.7,22.698943,88.414146,2015-05-20 09:44:28,,47,Mini bus,
18615,19.115764,72.865674,14,25.33,19.147108,72.873865,2015-03-07 14:38:16,,17,metro,
18616,19.115733,72.851048,46,62.74,19.042307,72.8692,2016-01-14 23:29:52,,38,AC Bus,
18617,22.506672,88.417447,27,45.57,22.618858,88.445129,2015-01-07 15:35:46,,25,Mini bus,
18618,13.092692,80.16082,36,30.69,12.984551,80.250651,2016-10-02 06:18:05,,35,metro,
18619,12.95663,80.171703,46,25.77,13.079021,80.144596,2015-04-16 05:39:55,,27,bus,
18620,13.086295,77.556252,29,379.95,12.889392,77.476265,2015-07-02 17:08:16,30.0,36,Taxi AC,16.0
18621,12.876647,77.623068,47,35.22,12.876627,77.631223,2016-06-11 18:36:34,,35,mini Bus,
18622,28.56981,77.163294,32,90.44,28.706582,77.066294,2016-11-09 17:41:10,,47,ac bus,
18623,22.737894,88.428362,46,32.21,22.626323,88.423835,2015-10-10 18:25:12,,58,Bus,
18624,25.299382,82.969623,15,75.0,25.344114,82.962149,2015-11-27 06:23:52,,6,mini bus,
18625,13.095516,80.20052,34,45.23,12.986607,80.176628,2015-07-04 10:36:43,,15,Ac Bus,
18626,28.612756,77.14243,31,465.0,28.567292,76.96805,2015-06-20 10:05:09,,16,auto rickshaw,
18627,19.11741,72.849803,15,356.4,19.200209,72.858132,2015-12-24 01:53:15,9.0,29,taxi ac,19.0
18628,22.556905,88.429962,21,338.58,22.505945,88.377074,2016-11-22 07:14:28,18.0,4,taxi ac,8.0
18629,12.931441,80.14793,27,26.8,13.044619,80.213415,2016-08-19 19:39:12,,14,bus,
18630,13.106023,77.494329,33,454.97,12.930862,77.559257,2016-10-12 08:30:49,20.0,15,Taxi AC,7.0
18631,13.034879,77.645685,34,375.7,12.890915,77.493462,2015-10-09 16:26:07,21.0,53,taxi Non ac,18.0
18632,22.733762,88.436395,42,693.0,22.449838,88.397005,2016-05-05 21:10:32,3.0,33,Taxi AC,12.0
18633,28.696066,77.002705,16,78.33,28.598521,76.9876,2016-01-20 10:27:19,,4,mini Bus,
18634,25.352313,83.017494,44,76.32,25.369089,82.998228,2015-07-27 22:52:03,,58,AC bus,
18635,13.11293,80.196451,45,37.14,13.205169,80.186851,2016-06-06 03:58:11,,26,ac bus,
18636,12.909071,80.225916,17,41.6,12.933971,80.252527,2016-06-26 11:01:16,,32,AC bus,
18637,22.646901,88.406217,9,36.0,22.663941,88.439463,2015-07-09 21:44:23,,11,ac bus,
18638,13.016044,77.6527,18,45.9,12.88577,77.670799,2016-02-12 04:08:15,,6,AC Bus,
18639,13.05372,77.659452,47,35.22,12.994,77.629412,2016-07-08 07:39:29,,23,mini Bus,
18640,13.125419,80.238548,19,31.73,13.111481,80.176719,2016-12-19 03:21:33,,3,Bus,
18641,19.242392,72.850677,30,514.3,19.037754,72.862231,2015-06-23 01:59:40,,9,Auto rickshaw,
18642,25.326646,82.9997,19,525.8,25.267161,83.012977,2015-05-09 04:27:34,29.0,20,taxi ac,5.0
18643,25.385242,82.96296,43,51.05,25.299488,83.023578,2015-09-13 02:11:12,,75,Bus,
18644,25.360036,82.963919,17,81.67,25.37458,83.020452,2016-12-08 06:26:03,,14,Mini bus,
18645,19.144838,72.836064,15,228.58,19.030911,72.858722,2016-06-06 03:21:28,,21,Auto Rickshaw,
18646,19.230895,72.849289,49,895.4,19.201695,72.871111,2016-02-12 06:02:21,12.0,31,taxi non ac,17.0
18647,22.595588,88.427456,47,41.44,22.602773,88.408795,2015-03-21 06:49:32,,0,mini Bus,
18648,22.596836,88.409235,39,501.44,22.704526,88.441923,2015-08-11 05:18:07,,68,auto rickshaw,
18649,12.868632,77.685387,31,338.79,13.018387,77.532007,2015-03-02 22:15:49,,31,auto rickshaw,
18650,19.096497,72.862364,9,48.0,19.051162,72.88169,2015-11-10 16:36:18,,5,Ac Bus,
18651,13.201799,80.175241,44,24.93,12.988222,80.247891,2016-11-21 05:44:10,,0,Bus,
18652,22.593476,88.412714,22,59.0,22.604879,88.385996,2015-06-11 12:47:06,,35,Mini Bus,
18653,22.737034,88.385386,32,51.23,22.458575,88.384826,2015-08-19 03:17:03,,14,Mini Bus,
18654,25.288399,82.981707,28,644.42,25.377259,82.965866,2016-01-25 04:38:22,28.0,25,taxi Non Ac,9.0
18655,19.210114,72.862783,36,617.16,19.039406,72.879267,2015-05-13 05:15:59,,19,Auto rickshaw,
18656,12.91012,77.496116,46,40.0,12.9425,77.484664,2015-10-13 06:13:07,,45,ac bus,
18657,22.518317,88.45088,23,355.8,22.622596,88.436242,2016-05-03 18:12:02,7.0,34,Taxi AC,10.0
18658,19.159798,72.837175,32,72.35,,,2016-12-03 15:40:12,,29,ac bus,
18659,25.340096,82.996715,24,514.3,25.273334,82.98771,2015-02-09 23:47:32,,24,AUTO RICKSHAW,
18660,22.713266,88.402913,19,240.5,22.703242,88.38479,2015-09-05 20:16:47,26.0,22,taxi non Ac,6.0
18661,19.032537,72.85126,45,660.0,19.04472,72.876065,2016-01-23 16:37:46,,39,Auto rickshaw,
18662,12.958572,77.498614,37,48.36,13.094986,77.648397,2016-06-27 15:56:35,,58,Mini Bus,
18663,12.885897,80.226525,35,416.64,13.025658,80.255926,2016-02-22 09:44:07,25.0,25,taxi ac,6.0
18664,13.194282,80.241539,41,23.66,12.941014,80.204153,2015-02-03 07:24:39,,79,Bus,
18665,12.969775,77.554987,27,25.52,13.043004,77.470962,2015-08-15 05:56:29,,8,Metro,
18666,28.606066,77.01129,41,49.3,28.755652,76.992528,2016-07-11 17:55:06,,4,Bus,
18667,12.87503,77.493296,45,36.12,12.844373,77.506492,2015-12-20 20:15:05,,50,Metro,
18668,19.020859,72.879567,14,57.33,19.081283,72.861988,2015-10-18 06:42:00,,5,mini bus,
18669,25.348259,82.991164,19,484.0,25.282714,83.007463,2015-10-09 15:35:37,7.0,17,taxi ac,14.0
18670,22.647916,88.392783,38,585.0,22.659822,88.438079,2015-06-05 19:21:02,18.0,54,Taxi AC,12.0
18671,22.589877,88.402823,49,770.02,22.713238,88.407923,2016-07-13 01:34:47,,78,Auto rickshaw,
18672,13.078432,77.552409,47,439.45,13.020575,77.535764,2015-06-19 13:35:23,,26,Auto Rickshaw,
18673,13.134814,80.154107,34,45.23,13.02007,80.244488,2016-06-21 19:13:59,,32,AC Bus,
18674,12.964337,77.649024,48,448.8,12.919353,77.464578,2015-02-07 15:51:41,,84,auto rickshaw,
18675,13.132657,77.630498,24,342.21,13.018125,77.637202,2016-08-18 04:24:05,6.0,19,taxi ac,18.0
18676,19.023277,72.848846,21,411.2,19.072288,72.849232,2015-03-16 18:21:44,16.0,8,taxi ac,5.0
18677,22.616225,88.375112,30,419.1,22.583509,88.424598,2016-10-08 00:20:14,19.0,41,Taxi Non AC,4.0
18678,12.991208,80.257536,29,25.5,13.023554,80.168052,2016-10-06 21:24:02,,16,metro,
18679,25.270111,82.971002,29,621.44,25.276844,82.994876,2015-02-02 01:32:40,,40,Auto Rickshaw,
18680,19.149197,72.844277,39,849.2,19.221563,72.870154,2016-09-24 04:33:17,30.0,13,Taxi AC,19.0
18681,28.556691,77.097992,43,51.05,28.707088,77.164042,2016-01-14 00:36:46,,29,Bus,
18682,13.002823,77.47404,16,17.85,12.955078,77.529052,2015-01-19 08:01:04,,17,metro,
18683,13.199339,80.195099,35,457.78,12.949157,80.205454,2016-03-02 03:26:20,29.0,18,Taxi AC,12.0
18684,13.127177,77.633627,37,380.8,12.895349,77.481998,2016-09-17 19:29:23,24.0,8,taxi Non ac,3.0
