,FARE
18071,160.0
18072,848.0
18073,293.33
18074,422.4
18075,81.0
18076,85.39
18077,66.85
18078,26.31
18079,29.46
18080,538.56
18081,61.67
18082,337.72
18083,32.67
18084,310.2
18085,553.0
18086,53.33
18087,530.64
18088,35.7
18089,49.91
18090,53.13
18091,66.11
18092,21.25
18093,29.05
18094,628.33
18095,146.4
18096,37.31
18097,62.67
18098,345.0
18099,43.41
18100,623.33
18101,520.74
18102,30.95
18103,615.33
18104,91.67
18105,75.26
18106,794.93
18107,773.33
18108,433.44
18109,104.0
18110,234.67
18111,56.23
18112,67.19
18113,43.26
18114,77.37
18115,214.17
18116,16.8
18117,34.67
18118,33.39
18119,50.67
18120,447.5
18121,50.67
18122,31.87
18123,89.6
18124,58.03
18125,36.63
18126,1058.2
18127,48.44
18128,36.24
18129,577.33
18130,65.33
18131,398.58
18132,492.87
18133,685.73
18134,26.33
18135,410.0
18136,53.33
18137,216.0
18138,70.4
18139,23.28
18140,38.33
18141,366.18
18142,600.01
18143,65.29
18144,222.28
18145,366.3
18146,31.33
18147,48.05
18148,23.94
18149,69.06
18150,52.68
18151,192.0
18152,103.33
18153,239.28
18154,52.25
18155,63.7
18156,38.74
18157,46.0
18158,34.11
18159,73.16
18160,817.0
18161,484.0
18162,371.58
18163,60.0
18164,32.83
18165,29.82
18166,47.47
18167,48.45
18168,771.67
18169,42.24
18170,1168.2
18171,25.77
18172,303.84
18173,490.0
18174,583.44
18175,27.0
18176,1163.8
18177,31.82
18178,34.4
18179,1039.5
18180,745.83
18181,228.58
18182,548.58
18183,300.96
18184,46.67
18185,51.93
18186,31.82
18187,91.43
18188,36.94
18189,89.16
18190,364.65
18191,394.29
18192,178.0
18193,420.0
18194,440.0
18195,69.06
18196,197.88
18197,12.0
18198,45.57
18199,401.87
18200,51.5
18201,43.41
18202,390.0
18203,40.0
18204,60.0
18205,21.6
18206,30.69
18207,36.33
18208,33.33
18209,1023.33
18210,387.2
18211,99.89
18212,799.92
18213,469.44
18214,62.5
18215,79.91
18216,51.23
18217,984.78
18218,298.29
18219,508.2
18220,547.2
18221,43.89
18222,40.66
18223,545.5
18224,54.5
18225,474.0
18226,175.68
18227,43.9
18228,88.55
18229,83.5
18230,58.98
18231,40.0
18232,531.44
18233,51.05
18234,53.0
18235,875.6
18236,584.0
18237,67.02
18238,1195.7
18239,37.3
18240,213.4
18241,53.33
18242,79.11
18243,62.5
18244,26.87
18245,45.52
18246,890.83
18247,41.67
18248,66.31
18249,35.33
18250,98.33
18251,44.17
18252,38.36
18253,191.25
18254,102.0
18255,1021.45
18256,33.33
18257,361.2
18258,33.15
18259,23.0
18260,74.45
18261,35.42
18262,646.8
18263,722.7
18264,689.33
18265,437.0
18266,78.42
18267,463.76
18268,527.12
18269,445.72
18270,29.82
18271,421.8
18272,94.22
18273,32.8
18274,101.78
18275,731.5
18276,353.99
18277,90.0
18278,78.42
18279,43.86
18280,36.51
18281,53.68
18282,100.0
18283,33.79
18284,514.3
18285,38.06
18286,404.37
18287,411.57
18288,19.2
18289,545.6
18290,57.74
18291,55.76
18292,324.0
18293,670.56
18294,74.45
18295,402.5
18296,30.67
18297,34.67
18298,257.15
18299,465.3
18300,843.33
18301,1009.8
18302,63.94
18303,260.1
18304,32.7
18305,307.8
18306,319.77
18307,142.8
18308,427.2
18309,429.0
18310,591.6
18311,25.5
18312,728.59
18313,715.0
18314,49.91
18315,31.33
18316,42.95
18317,488.58
18318,49.3
18319,295.08
18320,988.0
18321,664.3
18322,88.33
18323,95.37
18324,47.09
18325,75.38
18326,165.6
18327,47.18
18328,390.86
18329,50.96
18330,535.73
18331,50.87
18332,49.45
18333,60.0
18334,52.22
18335,43.41
18336,857.6
18337,45.6
18338,318.86
18339,868.8
18340,587.73
18341,234.96
18342,38.0
18343,40.0
18344,456.0
18345,37.56
18346,481.06
18347,38.92
18348,45.16
18349,35.62
18350,601.8
18351,54.26
18352,85.0
18353,668.0
18354,128.0
18355,42.8
18356,35.33
18357,40.53
18358,239.04
18359,56.67
18360,216.45
18361,41.6
18362,40.88
18363,1067.0
18364,65.28
18365,68.33
18366,30.9
18367,75.95
18368,62.67
18369,23.8
18370,37.46
18371,462.87
18372,435.6
18373,342.86
18374,65.31
18375,1047.64
18376,476.67
18377,484.0
18378,24.69
18379,62.13
18380,65.28
18381,68.13
18382,256.0
18383,60.0
18384,484.73
18385,54.56
18386,417.18
18387,128.0
18388,628.8
18389,82.89
18390,59.25
18391,1019.7
18392,64.38
18393,396.48
18394,81.0
18395,316.93
18396,44.0
18397,55.76
18398,320.76
18399,930.0
18400,229.5
18401,46.75
18402,557.15
18403,38.33
18404,265.83
18405,192.0
18406,39.38
18407,43.9
18408,22.82
18409,61.67
18410,43.2
18411,16.15
18412,41.67
18413,45.52
18414,288.0
18415,400.8
18416,62.5
18417,64.0
18418,59.37
18419,264.0
18420,22.37
18421,101.78
18422,583.44
18423,1008.7
18424,44.97
18425,17.6
18426,637.0
18427,85.39
18428,605.73
18429,91.05
18430,68.4
18431,412.2
18432,968.0
18433,143.05
18434,61.9
18435,464.0
18436,74.21
18437,98.33
18438,34.67
18439,53.13
18440,963.83
18441,79.73
18442,248.8
18443,47.84
18444,52.38
18445,194.8
18446,217.15
18447,45.79
18448,103.33
18449,426.0
18450,366.4
18451,393.6
18452,962.0
18453,29.28
18454,318.86
18455,53.33
18456,507.94
18457,12.0
18458,39.1
18459,36.5
18460,49.3
18461,58.75
18462,32.83
18463,50.67
18464,38.27
18465,62.13
18466,250.0
18467,245.5
18468,624.25
18469,37.85
18470,748.0
18471,17.0
18472,38.74
18473,286.88
18474,33.33
18475,288.01
18476,96.71
18477,63.33
18478,35.73
18479,653.56
18480,273.33
18481,380.96
18482,182.86
18483,24.08
18484,49.3
18485,375.0
18486,54.56
18487,40.08
18488,1160.5
18489,810.83
18490,316.0
18491,33.6
18492,67.02
18493,535.15
18494,37.3
18495,31.35
18496,240.0
18497,20.0
18498,35.42
18499,30.08
18500,54.27
18501,41.05
18502,614.29
18503,373.5
18504,583.33
18505,36.24
18506,101.78
18507,61.9
18508,456.87
18509,600.01
18510,53.12
18511,910.0
18512,36.67
18513,201.15
18514,681.6
18515,56.21
18516,459.6
18517,469.39
18518,47.04
18519,352.0
18520,451.97
18521,90.64
18522,96.11
18523,71.05
18524,102.86
18525,66.8
18526,50.0
18527,48.44
18528,49.54
18529,91.67
18530,372.0
18531,26.31
18532,40.88
18533,58.33
18534,365.6
18535,48.97
18536,37.85
18537,51.91
18538,737.22
18539,30.45
18540,562.12
18541,379.2
18542,62.5
18543,92.33
18544,252.8
18545,83.33
18546,50.94
18547,1137.4
18548,61.05
18549,25.77
18550,761.93
18551,1004.3
18552,35.39
18553,343.6
18554,349.72
18555,1296.9
18556,522.0
18557,995.0
18558,254.15
18559,53.68
18560,232.56
18561,43.89
18562,61.78
18563,47.54
18564,42.27
18565,551.1
18566,246.86
18567,30.67
18568,297.0
18569,56.0
18570,253.0
18571,72.35
18572,33.33
18573,54.27
18574,463.76
18575,65.33
18576,31.03
18577,40.0
18578,864.42
18579,531.44
18580,306.0
18581,715.0
18582,52.22
18583,429.6
18584,50.1
18585,514.3
18586,335.24
18587,664.2
18588,44.61
18589,57.76
18590,74.35
18591,383.35
18592,44.61
18593,640.2
18594,44.8
18595,33.07
18596,48.33
18597,72.18
18598,113.52
18599,52.81
18600,528.27
18601,273.6
18602,15.3
18603,478.28
18604,337.45
18605,46.22
18606,771.44
18607,45.23
18608,91.2
18609,13.33
18610,79.48
18611,582.87
18612,30.69
18613,83.5
18614,51.5
18615,238.8
18616,204.0
18617,439.5
18618,68.0
18619,26.04
18620,450.0
18621,44.07
18622,60.21
18623,120.0
18624,539.0
18625,31.73
18626,570.0
18627,135.0
18628,27.88
18629,81.6
18630,786.0
18631,56.0
18632,797.5
18633,651.67
18634,68.89
18635,96.11
18636,34.65
18637,380.96
18638,35.0
18639,487.2
18640,458.0
18641,41.11
18642,271.92
18643,56.0
18644,51.11
18645,46.44
18646,420.0
18647,36.16
18648,394.29
18649,51.05
18650,770.0
18651,70.84
18652,420.75
18653,20.4
18654,380.16
18655,298.77
18656,94.22
18657,37.28
18658,312.0
18659,436.4
18660,267.75
18661,50.17
18662,26.07
18663,51.0
18664,44.17
18665,173.72
18666,92.94
18667,190.2
18668,68.4
18669,52.22
18670,485.27
18671,63.33
18672,320.01
18673,304.77
18674,49.32
18675,73.33
18676,836.0
18677,38.74
18678,35.33
18679,33.15
18680,55.83
18681,1080.2
18682,92.94
18683,68.4
18684,79.11
18685,56.23
18686,36.12
18687,505.12
18688,32.25
18689,234.67
18690,64.8
18691,47.84
18692,26.31
18693,63.33
18694,204.0
18695,37.56
18696,92.33
18697,67.02
18698,30.9
18699,86.67
18700,1040.16
18701,485.23
18702,30.67
18703,98.33
18704,81.67
18705,35.62
18706,37.97
18707,30.69
18708,462.87
18709,375.0
18710,520.08
18711,81.0
18712,47.44
18713,887.0
18714,66.66
18715,552.2
18716,50.67
18717,99.89
18718,87.28
18719,393.33
18720,46.21
18721,400.2
18722,24.0
18723,25.35
18724,350.35
18725,68.4
18726,20.0
18727,1245.2
18728,30.0
18729,261.8
18730,617.16
18731,75.95
18732,54.56
18733,96.11
18734,505.5
18735,621.44
18736,495.6
18737,66.11
18738,47.0
18739,383.35
18740,37.97
18741,30.6
18742,89.6
18743,467.5
18744,50.96
18745,26.4
18746,19.73
18747,57.74
18748,56.21
18749,82.89
18750,584.0
18751,61.56
18752,308.58
18753,380.16
18754,531.7
18755,568.7
18756,718.74
18757,23.15
18758,71.67
18759,525.36
18760,21.05
18761,29.82
18762,45.16
18763,49.6
18764,72.22
18765,37.97
18766,43.7
18767,48.0
18768,24.02
18769,88.33
18770,322.58
18771,436.56
18772,722.87
18773,293.33
18774,414.0
18775,464.0
18776,52.38
18777,28.47
18778,273.77
18779,356.4
18780,26.04
18781,404.48
18782,973.28
18783,32.83
18784,620.93
18785,611.6
18786,65.28
18787,52.68
18788,410.0
18789,38.74
18790,43.73
18791,57.78
18792,21.6
18793,358.0
18794,33.15
18795,26.04
18796,575.67
18797,30.63
18798,876.0
18799,58.0
18800,35.09
18801,825.0
18802,71.57
18803,25.33
18804,23.78
18805,382.0
18806,35.25
18807,619.87
18808,672.8
18809,52.81
18810,26.48
18811,32.55
18812,41.05
18813,435.0
18814,375.0
18815,165.6
18816,980.83
18817,1141.8
18818,387.2
18819,942.88
18820,38.79
18821,53.62
18822,841.13
18823,505.0
18824,55.0
18825,62.39
18826,642.87
18827,499.2
18828,45.52
18829,46.21
18830,30.88
18831,819.28
18832,87.28
18833,192.0
18834,69.82
18835,36.94
18836,60.55
18837,535.83
18838,30.45
18839,383.35
18840,34.4
18841,32.3
18842,68.05
18843,71.57
18844,94.22
18845,44.97
18846,44.32
18847,36.67
18848,75.0
18849,98.0
18850,75.95
18851,660.01
18852,31.68
18853,905.3
18854,439.62
18855,921.92
18856,42.18
18857,71.57
18858,44.0
18859,375.0
18860,913.44
18861,69.06
18862,293.04
18863,43.41
18864,46.7
18865,500.69
18866,522.5
18867,44.2
18868,200.0
18869,442.93
18870,37.6
18871,42.4
18872,880.02
18873,783.2
18874,61.07
18875,1047.64
18876,823.68
18877,58.98
18878,46.21
18879,73.15
18880,1035.1
18881,36.51
18882,30.88
18883,28.0
18884,69.44
18885,349.2
18886,51.91
18887,122.76
18888,808.5
18889,434.5
18890,68.31
18891,58.75
18892,495.92
18893,89.16
18894,73.16
18895,192.48
18896,275.4
18897,31.2
18898,81.62
18899,22.82
18900,724.02
18901,41.6
18902,24.08
18903,76.0
18904,82.67
18905,30.24
18906,90.0
18907,18.67
18908,980.0
18909,470.8
18910,511.5
18911,493.15
18912,29.07
18913,46.4
18914,49.45
18915,40.14
18916,51.0
18917,707.16
18918,697.5
18919,79.73
18920,32.55
18921,37.28
18922,27.83
18923,74.07
18924,308.58
18925,462.87
18926,29.21
18927,336.0
18928,251.43
18929,209.53
18930,256.7
18931,792.87
18932,661.32
18933,46.95
18934,168.0
18935,307.12
18936,479.4
18937,266.67
18938,31.68
18939,280.07
18940,64.0
18941,55.76
18942,42.5
18943,30.88
18944,79.48
18945,70.29
18946,53.13
18947,349.72
18948,72.84
18949,63.44
18950,462.87
18951,342.8
18952,303.16
18953,44.97
18954,208.8
18955,40.53
18956,70.84
18957,38.74
18958,48.68
18959,43.33
18960,259.2
18961,43.31
18962,74.35
18963,38.63
18964,392.7
18965,38.33
18966,31.0
18967,29.09
18968,310.75
18969,876.67
18970,38.0
18971,88.0
18972,79.73
18973,470.83
18974,73.87
18975,614.44
18976,31.82
18977,51.93
18978,71.57
18979,44.0
18980,38.06
18981,31.33
18982,32.67
18983,124.67
18984,267.3
18985,408.67
18986,56.84
18987,276.29
18988,771.44
18989,88.55
18990,69.44
18991,29.46
18992,252.45
18993,311.67
18994,41.67
18995,524.67
18996,69.33
18997,51.67
18998,59.0
18999,39.18
19000,760.8
19001,59.3
19002,429.0
19003,383.0
19004,24.25
19005,43.41
19006,565.4
19007,623.33
19008,63.44
19009,170.67
19010,62.67
19011,69.82
19012,262.0
19013,209.33
19014,35.12
19015,55.25
19016,393.36
19017,54.5
19018,50.87
19019,281.76
19020,32.0
19021,480.0
19022,44.17
19023,664.0
19024,84.78
19025,38.88
19026,74.07
19027,65.48
19028,403.32
19029,40.35
19030,884.4
19031,86.67
19032,51.0
19033,48.42
19034,44.2
19035,56.0
19036,187.0
19037,1073.83
19038,49.98
19039,25.77
19040,56.23
19041,37.85
19042,64.0
19043,458.15
19044,41.89
19045,389.6
19046,37.3
19047,38.88
19048,120.0
19049,440.0
19050,291.5
19051,459.36
19052,31.88
19053,26.22
19054,60.85
19055,554.27
19056,30.02
19057,356.57
19058,68.33
19059,81.67
19060,37.64
19061,32.8
19062,35.25
19063,34.35
19064,280.0
19065,30.45
19066,436.67
19067,36.83
19068,342.0
19069,1170.4
19070,70.29
19071,25.59
19072,591.6
19073,30.95
19074,1230.98
19075,76.67
19076,80.0
19077,1152.4
19078,296.67
19079,35.58
19080,309.76
19081,53.33
19082,47.09
19083,169.17
19084,214.2
19085,26.48
19086,572.55
19087,41.44
19088,106.67
19089,628.0
19090,192.0
19091,70.29
19092,68.13
19093,1126.21
19094,555.0
19095,44.32
19096,72.11
19097,65.29
19098,47.18
19099,32.25
19100,40.0
19101,65.28
19102,51.58
19103,515.0
19104,50.96
19105,965.83
19106,32.35
19107,42.5
19108,60.0
19109,545.5
19110,638.0
19111,430.67
19112,444.87
19113,205.72
19114,71.67
19115,77.37
19116,56.0
19117,79.11
19118,52.22
19119,408.76
19120,34.65
19121,561.51
19122,83.5
19123,48.49
19124,252.0
19125,27.55
19126,50.96
19127,461.6
19128,356.16
19129,284.68
19130,35.33
19131,231.26
19132,115.01
19133,169.57
19134,827.2
19135,30.67
19136,37.77
19137,20.8
19138,690.0
19139,508.8
19140,445.53
19141,27.24
19142,33.33
19143,41.67
19144,77.22
19145,861.67
19146,43.24
19147,442.56
19148,46.44
19149,26.93
19150,77.72
19151,43.24
19152,63.94
19153,41.26
19154,392.7
19155,358.4
19156,42.15
19157,100.0
19158,30.88
19159,368.9
19160,751.3
19161,653.0
19162,371.58
19163,23.78
19164,310.0
19165,26.93
19166,741.0
19167,576.0
19168,68.42
19169,228.58
19170,23.15
19171,372.0
19172,30.95
19173,32.78
19174,217.8
19175,52.68
19176,26.48
19177,61.78
19178,32.61
19179,1021.45
19180,33.31
19181,73.16
19182,587.4
19183,40.8
19184,45.0
19185,68.13
19186,19.2
19187,96.67
19188,470.8
19189,33.31
19190,68.42
19191,25.0
19192,53.5
19193,60.27
19194,28.67
19195,74.21
19196,54.67
19197,86.67
19198,1040.42
19199,37.5
19200,34.67
19201,283.05
19202,50.67
19203,302.5
19204,34.67
19205,49.25
19206,40.31
19207,35.33
19208,38.33
19209,472.4
19210,453.47
19211,112.2
19212,504.48
19213,37.4
19214,24.53
19215,293.33
19216,730.4
19217,47.47
19218,236.0
19219,430.2
19220,51.05
19221,28.0
19222,596.2
19223,85.39
19224,26.31
19225,155.43
19226,40.89
19227,467.04
19228,24.53
19229,1047.64
19230,52.0
19231,109.72
19232,30.1
19233,1014.0
19234,375.0
19235,1089.0
19236,31.73
19237,950.83
19238,17.85
19239,460.02
19240,447.22
19241,98.0
19242,18.7
19243,434.87
19244,644.3
19245,487.85
19246,66.85
19247,23.94
19248,47.2
19249,51.15
19250,821.04
19251,1047.64
19252,513.0
19253,333.2
19254,72.11
19255,480.01
19256,39.75
19257,229.5
19258,68.4
19259,900.97
19260,53.0
19261,69.33
19262,43.35
19263,510.4
19264,76.0
19265,34.4
19266,32.61
19267,49.91
19268,32.74
19269,445.44
19270,599.76
19271,45.92
19272,46.7
19273,136.5
19274,515.83
19275,52.22
19276,418.44
19277,90.44
19278,33.33
19279,1047.64
19280,348.33
19281,375.83
19282,21.33
19283,46.7
19284,567.5
19285,72.18
19286,36.67
19287,73.15
19288,531.44
19289,350.67
19290,492.0
19291,65.48
19292,460.49
19293,58.89
19294,270.0
19295,90.44
19296,63.89
19297,468.0
19298,81.62
19299,880.02
19300,21.0
19301,93.33
19302,78.33
19303,25.0
19304,349.72
19305,72.18
19306,33.33
19307,70.0
19308,37.07
19309,370.29
19310,60.27
19311,337.16
19312,483.56
19313,68.0
19314,557.04
19315,36.12
19316,77.22
19317,1043.0
19318,37.56
19319,50.0
19320,56.53
19321,1241.9
19322,67.02
19323,293.33
19324,92.33
19325,369.0
19326,42.27
19327,76.32
19328,336.8
19329,18.0
19330,1065.17
19331,42.59
19332,71.05
19333,304.77
19334,21.05
19335,675.73
19336,367.6
19337,20.0
19338,52.22
19339,72.0
19340,50.03
19341,23.0
19342,31.16
19343,892.1
19344,387.2
19345,726.0
19346,324.0
19347,52.68
19348,25.0
19349,49.54
19350,42.18
19351,76.89
19352,26.35
19353,44.32
19354,320.16
19355,71.05
19356,84.78
19357,488.58
19358,39.0
19359,484.0
19360,559.32
19361,220.0
19362,408.51
19363,323.85
19364,364.47
19365,515.44
19366,576.96
19367,46.13
19368,34.27
19369,55.76
19370,53.62
19371,412.37
19372,490.3
19373,74.67
19374,558.8
19375,164.12
19376,741.67
19377,63.44
19378,88.4
19379,29.55
19380,26.04
19381,397.84
19382,252.5
19383,520.05
19384,23.94
19385,69.82
19386,43.33
19387,31.82
19388,51.11
19389,145.72
19390,128.0
19391,369.6
19392,36.12
19393,382.51
19394,78.33
19395,478.5
19396,29.72
19397,471.84
19398,186.67
19399,73.16
19400,49.02
19401,822.8
19402,1183.0
19403,855.2
19404,1126.21
19405,181.92
19406,92.33
19407,89.16
19408,510.0
19409,407.2
19410,57.67
19411,76.89
19412,99.89
19413,466.62
19414,74.35
19415,68.42
19416,814.3
19417,715.0
19418,60.85
19419,556.51
19420,392.7
19421,29.95
19422,29.47
19423,892.0
19424,776.16
19425,236.58
19426,30.02
19427,734.25
19428,10.4
19429,68.0
19430,35.56
19431,53.33
19432,37.85
19433,815.33
19434,35.09
19435,370.33
19436,931.04
19437,57.78
19438,63.58
19439,63.33
19440,570.0
19441,691.44
19442,730.83
19443,38.36
19444,83.5
19445,28.17
19446,230.4
19447,48.36
19448,39.67
19449,81.62
19450,261.0
19451,216.45
19452,541.33
19453,71.57
19454,79.73
19455,565.73
19456,167.62
19457,1032.9
19458,1042.25
19459,58.8
19460,38.15
19461,37.43
19462,40.08
19463,53.68
19464,41.67
19465,39.0
19466,31.33
19467,600.0
19468,41.67
19469,198.69
19470,450.5
19471,55.76
19472,360.0
19473,59.25
19474,52.0
19475,27.38
19476,11.2
19477,506.0
19478,484.0
19479,843.33
19480,216.0
19481,49.3
19482,100.0
19483,40.14
19484,435.6
19485,53.12
19486,43.89
19487,905.67
19488,54.26
19489,30.69
19490,19.2
19491,57.41
19492,86.67
19493,27.67
19494,424.29
19495,30.95
19496,55.0
19497,38.63
19498,43.33
19499,501.07
19500,12.0
19501,35.33
19502,529.83
19503,50.96
19504,28.31
19505,312.0
19506,343.2
19507,68.4
19508,31.33
19509,793.33
19510,32.58
19511,24.93
19512,51.67
19513,39.7
19514,54.5
19515,324.0
19516,47.44
19517,18.7
19518,24.76
19519,30.1
19520,73.15
19521,793.76
19522,72.11
19523,77.84
19524,37.97
19525,55.0
19526,351.65
19527,47.05
19528,44.32
19529,600.01
19530,33.29
19531,96.11
19532,45.4
19533,22.1
19534,58.53
19535,36.77
19536,450.01
19537,280.8
19538,44.17
19539,36.51
19540,146.29
19541,63.44
19542,46.67
19543,45.23
19544,478.5
19545,87.43
19546,57.0
19547,445.33
19548,1152.4
19549,50.67
19550,368.4
19551,251.36
19552,1047.64
19553,19.55
19554,21.33
19555,484.0
19556,40.66
19557,487.2
19558,390.0
19559,1281.5
19560,340.85
19561,739.75
19562,41.44
19563,63.58
19564,803.73
19565,685.73
19566,726.0
19567,49.3
19568,52.81
19569,61.9
19570,243.27
19571,402.6
19572,24.69
19573,190.83
19574,1050.5
19575,34.44
19576,472.08
19577,43.55
19578,541.93
19579,500.97
19580,630.67
19581,52.0
19582,58.98
19583,794.0
19584,77.37
19585,565.83
19586,37.33
19587,85.39
19588,685.67
19589,904.0
19590,19.73
19591,34.61
19592,78.42
19593,319.44
19594,53.33
19595,356.8
19596,615.6
19597,398.0
19598,30.67
19599,72.0
19600,47.04
19601,91.67
19602,1017.5
19603,345.2
19604,586.67
19605,478.87
19606,26.87
19607,473.0
19608,113.22
19609,178.67
19610,86.67
19611,35.11
19612,48.85
19613,616.0
19614,31.33
19615,39.18
19616,26.67
19617,252.5
19618,289.53
19619,63.78
19620,575.0
19621,451.0
19622,40.0
19623,28.53
19624,22.53
19625,60.21
19626,643.0
19627,50.94
19628,488.58
19629,142.4
19630,228.58
19631,45.16
19632,20.8
19633,26.04
19634,766.33
19635,25.26
19636,46.67
19637,352.0
19638,73.44
19639,24.76
19640,70.84
19641,237.15
19642,64.0
19643,33.6
19644,514.8
19645,237.6
19646,316.93
19647,44.53
19648,263.67
19649,536.64
19650,479.16
19651,393.36
19652,92.94
19653,787.6
19654,372.0
19655,54.44
19656,49.02
19657,58.8
19658,548.58
19659,92.33
19660,471.67
19661,38.36
19662,121.91
19663,28.17
19664,48.44
19665,30.95
19666,63.94
19667,243.81
19668,554.4
19669,887.0
19670,246.67
19671,58.98
19672,43.0
19673,496.32
19674,345.6
19675,428.58
19676,75.33
19677,16.0
19678,52.68
19679,472.0
19680,647.68
19681,56.21
19682,16.0
19683,43.35
19684,30.0
19685,36.63
19686,501.33
19687,339.17
19688,27.0
19689,54.86
19690,30.45
19691,314.05
19692,44.32
19693,415.29
19694,752.4
19695,39.63
19696,957.5
19697,375.0
19698,32.83
19699,716.1
19700,238.0
19701,33.5
19702,28.05
19703,30.45
19704,405.0
19705,991.0
19706,50.67
19707,32.61
19708,37.97
19709,47.18
19710,275.92
19711,16.0
19712,73.33
19713,33.29
19714,1178.6
19715,945.08
19716,471.24
19717,55.76
19718,481.8
19719,91.05
19720,17.85
19721,57.41
19722,41.6
19723,41.6
19724,55.0
19725,772.0
19726,62.0
19727,69.44
19728,54.44
19729,348.0
19730,309.2
19731,481.54
19732,31.33
19733,92.94
19734,31.82
19735,649.44
19736,586.67
19737,345.0
19738,64.8
19739,287.5
19740,1002.83
19741,33.6
19742,90.44
19743,92.94
19744,225.0
19745,54.63
19746,38.36
19747,521.22
19748,462.0
19749,26.93
19750,28.0
19751,27.67
19752,60.56
19753,43.7
19754,40.66
19755,627.8
19756,32.89
19757,54.0
19758,24.25
19759,65.0
19760,38.88
19761,37.85
19762,1178.6
19763,385.92
19764,627.92
19765,133.1
19766,24.93
19767,492.8
19768,55.4
19769,35.7
19770,414.17
19771,298.83
19772,42.18
19773,233.2
19774,65.48
19775,37.56
19776,293.33
19777,48.6
19778,55.0
19779,409.53
19780,558.0
19781,665.0
19782,360.65
19783,28.0
19784,731.67
19785,36.77
19786,372.0
19787,30.1
19788,262.65
